일자,after,역명,승차총승객수,하차총승객수,기후동행카드
20240205,1,문정,25881,26840,승하차 가능
20240205,1,미금,16441,17089,승하차 불가능
20240205,1,미사,18323,18553,승차 불가능 / 하차 가능
20240205,1,미아,16040,15697,승하차 가능
20240205,1,미아사거리,27451,27336,승하차 가능
20240205,1,반월,4087,3991,승하차 불가능
20240205,1,반포,6441,6304,승하차 가능
20240205,1,발산,24748,25077,승하차 가능
20240205,1,방배,15994,16372,승하차 가능
20240205,1,방이,7728,8185,승하차 가능
20240205,1,방학,10133,9869,승하차 가능
20240205,1,방화,7249,7002,승하차 가능
20240205,1,배방,1082,1086,승하차 불가능
20240205,1,백마,7843,7529,승하차 불가능
20240205,1,백석,10453,10578,승하차 불가능
20240205,1,백양리,335,257,승하차 불가능
20240205,1,백운,7292,7104,승하차 불가능
20240205,1,버티고개,2260,2277,승하차 가능
20240205,1,범계,27212,27102,승하차 불가능
20240205,1,별내,3429,3225,승하차 불가능
20240205,1,병점,13937,13821,승하차 불가능
20240205,1,보라매공원,2250,2467,승하차 불가능
20240205,1,보라매병원,9342,9483,승하차 불가능
20240205,1,보산,1324,1150,승하차 불가능
20240205,1,보정,2737,2413,승하차 불가능
20240205,1,복정,9617,8130,승하차 가능
20240205,1,봉명,1427,1464,승하차 불가능
20240205,1,봉은사,20498,20680,승하차 가능
20240205,1,봉천,25296,24175,승하차 가능
20240205,1,봉화산,9623,9183,승하차 가능
20240205,1,부개,8738,8248,승하차 불가능
20240205,1,부발,2106,2071,승하차 불가능
20240205,1,부천,30952,30683,승하차 불가능
20240205,1,부천종합운동장,2561,2040,승차 불가능 / 하차 가능
20240205,1,부평,27851,29022,승하차 불가능
20240205,1,북한산보국문,6306,6296,승하차 불가능
20240205,1,북한산우이,2326,1989,승하차 불가능
20240205,1,불광,21406,22350,승하차 가능
20240205,1,사가정,16777,16841,승하차 가능
20240205,1,사당,63892,63504,승하차 가능
20240205,1,사릉,2115,2062,승하차 불가능
20240205,1,사리,4924,4200,승하차 불가능
20240205,1,사평,4190,4214,승하차 가능
20240205,1,산본,16332,17454,승하차 불가능
20240205,1,산성,6388,6506,승하차 가능
20240205,1,삼각지,12802,12805,승하차 가능
20240205,1,삼동,2674,2551,승하차 불가능
20240205,1,삼성,56852,54724,승하차 가능
20240205,1,삼성중앙,9116,9580,승하차 가능
20240205,1,삼송,19685,18912,승하차 불가능
20240205,1,삼양,2137,2263,승하차 불가능
20240205,1,삼양사거리,2642,2691,승하차 불가능
20240205,1,삼전,8523,8158,승하차 가능
20240205,1,상갈,5643,5345,승하차 불가능
20240205,1,상계,20278,19014,승하차 가능
20240205,1,상도,11686,11482,승하차 가능
20240205,1,상록수,14496,14656,승하차 불가능
20240205,1,상봉,23911,22867,승하차 가능
20240205,1,상수,9132,9813,승하차 가능
20240205,1,상왕십리,15257,15241,승하차 가능
20240205,1,상월곡,6514,6007,승하차 가능
20240205,1,상일동,15948,15551,승하차 가능
20240205,1,상천,204,250,승하차 불가능
20240205,1,새절,13425,12744,승하차 가능
20240205,1,서강대,2202,2099,승하차 가능
20240205,1,서대문,23325,23010,승하차 가능
20240205,1,서동탄,1597,1338,승하차 불가능
20240205,1,서빙고,2061,1918,승하차 가능
20240205,1,서울대벤처타운,9551,9203,승하차 불가능
20240205,1,서울대입구,46502,45758,승하차 가능
20240205,1,서울숲,12476,12688,승하차 가능
20240205,1,서울역,92957,94566,승하차 가능
20240205,1,서울지방병무청,3277,3604,승하차 불가능
20240205,1,서원,3758,3524,승하차 불가능
20240205,1,서정리,7754,7323,승하차 불가능
20240205,1,서초,23568,22870,승하차 가능
20240205,1,서현,25751,26253,승하차 불가능
20240205,1,석계,20587,22312,승하차 가능
20240205,1,석수,8786,8008,승하차 불가능
20240205,1,석촌,18149,18244,승하차 가능
20240205,1,석촌고분,7912,7849,승하차 가능
20240205,1,선릉,80195,80303,승하차 가능
20240205,1,선바위,7950,6955,승하차 불가능
20240205,1,선유도,10163,9539,승하차 가능
20240205,1,선정릉,20244,21161,승하차 가능
20240205,1,성균관대,14941,14805,승하차 불가능
20240205,1,성수,44713,47570,승하차 가능
20240205,1,성환,3422,3500,승하차 불가능
20240205,1,세류,3362,2886,승하차 불가능
20240205,1,세마,3154,2956,승하차 불가능
20240205,1,세종대왕릉,330,314,승하차 불가능
20240205,1,소래포구,4117,3816,승하차 불가능
20240205,1,소사,7236,7060,승하차 불가능
20240205,1,소요산,1133,1036,승하차 불가능
20240205,1,솔밭공원,2709,2558,승하차 불가능
20240205,1,솔샘,6246,6158,승하차 불가능
20240205,1,송내,27085,26273,승하차 불가능
20240205,1,송도,2256,2033,승하차 불가능
20240205,1,송정,6859,6524,승하차 가능
20240205,1,송탄,4101,4075,승하차 불가능
20240205,1,송파,10564,10706,승하차 가능
20240205,1,송파나루,6115,6443,승하차 가능
20240205,1,수내,15421,15718,승하차 불가능
20240205,1,수락산,12453,12458,승하차 가능
20240205,1,수리산,4052,3320,승하차 불가능
20240205,1,수색,3631,3821,승하차 가능
20240205,1,수서,34310,35694,승하차 가능
20240205,1,수원,41400,42707,승하차 불가능
20240205,1,수원시청,13879,14672,승하차 불가능
20240205,1,수유,34282,34627,승하차 가능
20240205,1,수진,5627,5256,승하차 가능
20240205,1,숙대입구,13892,13566,승하차 가능
20240205,1,숭실대입구,12221,12690,승하차 가능
20240205,1,숭의,3977,3674,승하차 불가능
20240205,1,시청,57595,55859,승하차 가능
20240205,1,신갈,5150,5001,승하차 불가능
20240205,1,신금호,6760,7369,승하차 가능
20240205,1,신길,14122,13260,승하차 가능
20240205,1,신길온천,1777,1538,승하차 불가능
20240205,1,신내,2562,2313,승하차 가능
20240205,1,신논현,32442,32110,승하차 가능
20240205,1,신답,1736,2030,승하차 가능
20240205,1,신당,23152,24359,승하차 가능
20240205,1,신대방,25607,24985,승하차 가능
20240205,1,신대방삼거리,15981,15574,승하차 가능
20240205,1,신도림,54637,53175,승하차 가능
20240205,1,신둔도예촌,1485,1392,승하차 불가능
20240205,1,신목동,4576,4240,승하차 가능
20240205,1,신반포,4189,4129,승하차 가능
20240205,1,신방화,7695,7699,승하차 가능
20240205,1,신사,30154,31042,승하차 가능
20240205,1,신용산,20094,21081,승하차 가능
20240205,1,신원,151,133,승하차 불가능
20240205,1,신이문,9035,8523,승하차 가능
20240205,1,신정,14359,12041,승하차 가능
20240205,1,신정네거리,10702,11367,승하차 가능
20240205,1,신창,977,974,승하차 불가능
20240205,1,신촌,37429,38372,승하차 가능
20240205,1,신포,1591,1530,승하차 불가능
20240205,1,신풍,11683,11044,승하차 가능
20240205,1,신흥,5467,5728,승하차 가능
20240205,1,쌍문,30322,28402,승하차 가능
20240205,1,쌍용,2156,1988,승하차 불가능
20240205,1,아산,3322,3088,승하차 불가능
20240205,1,아신,559,579,승하차 불가능
20240205,1,아차산,14669,14513,승하차 가능
20240205,1,아현,11335,10818,승하차 가능
20240205,1,안국,25001,24910,승하차 가능
20240205,1,안산,11735,10537,승하차 불가능
20240205,1,안암,11247,11329,승하차 가능
20240205,1,안양,20464,20445,승하차 불가능
20240205,1,암사,20276,18264,승하차 가능
20240205,1,압구정,33822,36655,승하차 가능
20240205,1,압구정로데오,19483,20792,승하차 가능
20240205,1,애오개,7527,7551,승하차 가능
20240205,1,야당,8636,8540,승하차 불가능
20240205,1,야목,364,298,승하차 불가능
20240205,1,야탑,26522,28129,승하차 불가능
20240205,1,약수,17308,16927,승하차 가능
20240205,1,양수,1636,1581,승하차 불가능
20240205,1,양원,3197,3128,승하차 가능
20240205,1,양재,40748,43965,승하차 가능
20240205,1,양정,543,460,승하차 불가능
20240205,1,양주,7030,6697,승하차 불가능
20240205,1,양천구청,7135,7708,승하차 가능
20240205,1,양천향교,10801,11160,승하차 가능
20240205,1,어린이대공원,13070,12963,승하차 가능
20240205,1,어천,1124,1078,승하차 불가능
20240205,1,언주,13619,13641,승하차 가능
20240205,1,여의나루,10374,12075,승하차 가능
20240205,1,여의도,67959,66545,승하차 가능
20240205,1,여주,2545,2462,승하차 불가능
20240205,1,역곡,26070,26054,승하차 불가능
20240205,1,역삼,61715,68289,승하차 가능
20240205,1,역촌,4046,4800,승하차 가능
20240205,1,연수,4351,4216,승하차 불가능
20240205,1,연신내,35281,33781,승하차 가능
20240205,1,연천,940,812,승하차 불가능
20240205,1,염창,18831,18375,승하차 가능
20240205,1,영등포,38679,39701,승하차 가능
20240205,1,영등포구청,29831,30199,승하차 가능
20240205,1,영등포시장,11956,12356,승하차 가능
20240205,1,영종,3879,3843,승하차 불가능
20240205,1,영통,8767,8818,승하차 불가능
20240205,1,오금,11082,10293,승하차 가능
20240205,1,오류동,11691,11151,승하차 가능
20240205,1,오리,12773,10936,승하차 불가능
20240205,1,오목교,22606,23739,승하차 가능
20240205,1,오목천,3563,3335,승하차 불가능
20240205,1,오빈,296,292,승하차 불가능
20240205,1,오산,9469,9798,승하차 불가능
20240205,1,오산대,3282,3100,승하차 불가능
20240205,1,오이도,7237,7056,승하차 불가능
20240205,1,옥수,9030,9552,승하차 가능
20240205,1,온수,16544,15281,승하차 가능
20240205,1,온양온천,4011,4065,승하차 불가능
20240205,1,올림픽공원,10352,9875,승하차 가능
20240205,1,왕십리,36293,35296,승하차 가능
20240205,1,외대앞,8451,8326,승하차 가능
20240205,1,용답,2904,2898,승하차 가능
20240205,1,용두,2766,2808,승하차 가능
20240205,1,용마산,6114,5999,승하차 가능
20240205,1,용문,2299,2248,승하차 불가능
20240205,1,용산,37375,38954,승하차 가능
20240205,1,우장산,15722,15639,승하차 가능
20240205,1,운길산,421,404,승하차 불가능
20240205,1,운서,8446,9039,승하차 불가능
20240205,1,운정,7741,7078,승하차 불가능
20240205,1,운천,7,3,승하차 불가능
20240205,1,원당,11393,10785,승하차 불가능
20240205,1,원덕,286,265,승하차 불가능
20240205,1,원인재,4147,4328,승하차 불가능
20240205,1,원종,4333,4439,승하차 불가능
20240205,1,원흥,11986,11343,승하차 불가능
20240205,1,월계,6818,6461,승하차 가능
20240205,1,월곡,12318,12256,승하차 가능
20240205,1,월곶,2501,2226,승하차 불가능
20240205,1,월드컵경기장,3625,3761,승하차 가능
20240205,1,월롱,2077,1765,승하차 불가능
20240205,1,을지로3가,41633,40150,승하차 가능
20240205,1,을지로4가,22126,21872,승하차 가능
20240205,1,을지로입구,51945,53551,승하차 가능
20240205,1,응봉,1868,1624,승하차 가능
20240205,1,응암,18334,18559,승하차 가능
20240205,1,의왕,9476,9408,승하차 불가능
20240205,1,의정부,18349,18518,승하차 불가능
20240205,1,이대,14836,16294,승하차 가능
20240205,1,이매,6902,6725,승하차 불가능
20240205,1,이수,16983,16557,승하차 가능
20240205,1,이천,2679,2730,승하차 불가능
20240205,1,이촌,12262,12258,승하차 가능
20240205,1,이태원,9524,9749,승하차 가능
20240205,1,인덕원,25526,26496,승하차 불가능
20240205,1,인천,3462,3302,승하차 불가능
20240205,1,인천공항1터미널,13669,12888,승하차 불가능
20240205,1,인천공항2터미널,7083,5937,승하차 불가능
20240205,1,인천논현,5244,5558,승하차 불가능
20240205,1,인하대,5958,5529,승하차 불가능
20240205,1,일산,10599,10403,승하차 불가능
20240205,1,일원,12673,12505,승하차 가능
20240205,1,임진강,2,3,승하차 불가능
20240205,1,잠실,91064,92764,승하차 가능
20240205,1,잠실나루,16675,16602,승하차 가능
20240205,1,잠실새내,24797,24125,승하차 가능
20240205,1,잠원,5221,5029,승하차 가능
20240205,1,장승배기,9968,9835,승하차 가능
20240205,1,장암,2649,935,승하차 가능
20240205,1,장지,18055,16537,승하차 가능
20240205,1,장한평,19967,20254,승하차 가능
20240205,1,전곡,1023,929,승하차 불가능
20240205,1,정릉,4779,4591,승하차 불가능
20240205,1,정발산,6927,6761,승하차 불가능
20240205,1,정부과천청사,12680,13211,승하차 불가능
20240205,1,정왕,8064,8301,승하차 불가능
20240205,1,정자,20187,20761,승하차 불가능
20240205,1,제기동,18477,19068,승하차 가능
20240205,1,제물포,10048,9680,승하차 불가능
20240205,1,종각,44306,42479,승하차 가능
20240205,1,종로3가,49443,48381,승하차 가능
20240205,1,종로5가,25332,24305,승하차 가능
20240205,1,종합운동장,12267,13221,승하차 가능
20240205,1,주안,17725,16006,승하차 불가능
20240205,1,주엽,10153,10240,승하차 불가능
20240205,1,죽전,12974,14652,승하차 불가능
20240205,1,중계,15293,14447,승하차 가능
20240205,1,중곡,12302,11641,승하차 가능
20240205,1,중동,9277,8868,승하차 불가능
20240205,1,중랑,5759,5592,승하차 가능
20240205,1,중앙,17641,18011,승하차 불가능
20240205,1,중앙보훈병원,13514,11706,승하차 가능
20240205,1,중화,11226,11059,승하차 가능
20240205,1,증미,9371,9064,승하차 가능
20240205,1,증산,10188,10256,승하차 가능
20240205,1,지축,7358,7303,승하차 가능
20240205,1,지평,38,44,승하차 불가능
20240205,1,지행,6303,6148,승하차 불가능
20240205,1,직산,886,857,승하차 불가능
20240205,1,진위,1617,1540,승하차 불가능
20240205,1,창동,28122,29425,승하차 가능
20240205,1,창신,3628,3055,승하차 가능
20240205,1,천마산,1424,1296,승하차 불가능
20240205,1,천안,4867,5178,승하차 불가능
20240205,1,천왕,12273,11676,승하차 가능
20240205,1,천호,35199,37061,승하차 가능
20240205,1,철산,22305,22680,승하차 가능
20240205,1,청구,8382,8168,승하차 가능
20240205,1,청담,20552,22656,승하차 가능
20240205,1,청라국제도시,7710,7219,승하차 불가능
20240205,1,청량리,39438,39673,승하차 가능
20240205,1,청명,4774,4677,승하차 불가능
20240205,1,청산,117,110,승하차 불가능
20240205,1,청평,1491,1499,승하차 불가능
20240205,1,초월,3466,3408,승하차 불가능
20240205,1,초지,5095,5120,승하차 불가능
20240205,1,총신대입구,19658,21628,승하차 가능
20240205,1,춘천,1031,965,승하차 불가능
20240205,1,충무로,31608,31897,승하차 가능
20240205,1,충정로,16978,17611,승하차 가능
20240205,1,탄현,8056,7771,승하차 불가능
20240205,1,탕정,1383,1242,승하차 불가능
20240205,1,태릉입구,14443,14246,승하차 가능
20240205,1,태평,13692,13244,승하차 불가능
20240205,1,퇴계원,3635,3420,승하차 불가능
20240205,1,파주,1083,797,승하차 불가능
20240205,1,판교,6497,6334,승하차 불가능
20240205,1,팔당,703,736,승하차 불가능
20240205,1,평내호평,6025,5677,승하차 불가능
20240205,1,평촌,19175,18861,승하차 불가능
20240205,1,평택,11000,10868,승하차 불가능
20240205,1,평택지제,4350,4345,승하차 불가능
20240205,1,풍산,6093,5742,승하차 불가능
20240205,1,하계,18706,17845,승하차 가능
20240205,1,하남검단산,6385,6097,승차 불가능 / 하차 가능
20240205,1,하남시청,8259,7976,승차 불가능 / 하차 가능
20240205,1,하남풍산,4878,4900,승차 불가능 / 하차 가능
20240205,1,학동,26877,27784,승하차 가능
20240205,1,학여울,2001,2057,승하차 가능
20240205,1,한강진,7424,8393,승하차 가능
20240205,1,한국항공대,1636,1525,승하차 불가능
20240205,1,한남,4187,4064,승하차 가능
20240205,1,한대앞,8637,8596,승하차 불가능
20240205,1,한성대입구,13269,13018,승하차 가능
20240205,1,한성백제,3147,2906,승하차 가능
20240205,1,한양대,8108,8674,승하차 가능
20240205,1,한티,17173,18383,승하차 가능
20240205,1,합정,45337,46478,승하차 가능
20240205,1,행당,8691,7888,승하차 가능
20240205,1,행신,8337,8435,승하차 불가능
20240205,1,혜화,32808,32383,승하차 가능
20240205,1,호구포,3838,4081,승하차 불가능
20240205,1,홍대입구,78811,81412,승하차 가능
20240205,1,홍제,18595,18130,승하차 가능
20240205,1,화계,3739,3630,승하차 불가능
20240205,1,화곡,30313,28735,승하차 가능
20240205,1,화랑대,12158,9577,승하차 가능
20240205,1,화서,14341,13993,승하차 불가능
20240205,1,화정,17427,17761,승하차 불가능
20240205,1,회기,24266,23498,승하차 가능
20240205,1,회룡,13246,12965,승하차 불가능
20240205,1,회현,27155,27711,승하차 가능
20240205,1,효창공원앞,10724,10685,승하차 가능
20240205,1,흑석,9063,9452,승하차 가능
20240206,1,4.19민주묘지,3093,2861,승하차 불가능
20240206,1,가능,6665,6411,승하차 불가능
20240206,1,가락시장,20575,21234,승하차 가능
20240206,1,가산디지털단지,72743,75790,승하차 가능
20240206,1,가양,24483,24128,승하차 가능
20240206,1,가오리,4810,4618,승하차 불가능
20240206,1,가좌,6453,6162,승하차 가능
20240206,1,가천대,7015,7505,승하차 불가능
20240206,1,가평,1721,1698,승하차 불가능
20240206,1,간석,6093,5698,승하차 불가능
20240206,1,갈매,3292,2904,승하차 불가능
20240206,1,강남,92239,88590,승하차 가능
20240206,1,강남구청,30321,33682,승하차 가능
20240206,1,강동,20267,19616,승하차 가능
20240206,1,강동구청,12040,12461,승하차 가능
20240206,1,강매,3631,3050,승하차 불가능
20240206,1,강변,30906,29040,승하차 가능
20240206,1,강일,6272,5783,승하차 가능
20240206,1,강촌,311,318,승하차 불가능
20240206,1,개롱,7182,7419,승하차 가능
20240206,1,개봉,23032,22807,승하차 가능
20240206,1,개포동,5101,5234,승하차 가능
20240206,1,개화,3167,2064,승하차 가능
20240206,1,개화산,6563,6253,승하차 가능
20240206,1,거여,11203,10806,승하차 가능
20240206,1,건대입구,50479,53193,승하차 가능
20240206,1,검암,7210,7359,승하차 불가능
20240206,1,경기광주,8528,7879,승하차 불가능
20240206,1,경마공원,2012,2035,승하차 불가능
20240206,1,경복궁,22756,22234,승하차 가능
20240206,1,경찰병원,8480,8437,승하차 가능
20240206,1,계양,14393,13451,승하차 불가능
20240206,1,고덕,12201,11883,승하차 가능
20240206,1,고려대,8520,8291,승하차 가능
20240206,1,고색,5745,5346,승하차 불가능
20240206,1,고속터미널,75549,78081,승하차 가능
20240206,1,고잔,9547,9032,승하차 불가능
20240206,1,곡산,733,746,승하차 불가능
20240206,1,곤지암,2478,2277,승하차 불가능
20240206,1,공덕,46009,45975,승하차 가능
20240206,1,공릉,12376,12391,승하차 가능
20240206,1,공항시장,3225,3545,승하차 가능
20240206,1,공항화물청사,2393,2504,승하차 불가능
20240206,1,과천,7125,6540,승하차 불가능
20240206,1,관악,7723,7308,승하차 불가능
20240206,1,관악산,2542,2467,승하차 불가능
20240206,1,광나루,14265,13043,승하차 가능
20240206,1,광명,3786,3485,승하차 불가능
20240206,1,광명사거리,22333,22006,승하차 가능
20240206,1,광운대,8209,7581,승하차 가능
20240206,1,광화문,35757,37183,승하차 가능
20240206,1,광흥창,11011,10626,승하차 가능
20240206,1,교대,53929,52861,승하차 가능
20240206,1,구로,19004,19365,승하차 가능
20240206,1,구로디지털단지,63879,63446,승하차 가능
20240206,1,구룡,3332,3374,승하차 가능
20240206,1,구리,13939,14239,승하차 불가능
20240206,1,구반포,1288,1322,승하차 가능
20240206,1,구산,8955,7051,승하차 가능
20240206,1,구성,5481,5697,승하차 불가능
20240206,1,구의,27384,26700,승하차 가능
20240206,1,구일,6345,6380,승하차 가능
20240206,1,구파발,23380,22271,승하차 가능
20240206,1,국수,632,595,승하차 불가능
20240206,1,국회의사당,19131,19826,승하차 가능
20240206,1,군자,29053,26693,승하차 가능
20240206,1,군포,7946,7854,승하차 불가능
20240206,1,굴봉산,113,121,승하차 불가능
20240206,1,굽은다리,10646,10152,승하차 가능
20240206,1,금곡,1456,1442,승하차 불가능
20240206,1,금릉,5664,5247,승하차 불가능
20240206,1,금정,30072,30385,승하차 불가능
20240206,1,금천구청,12082,12052,승하차 가능
20240206,1,금촌,6919,6876,승하차 불가능
20240206,1,금호,8761,8072,승하차 가능
20240206,1,기흥,10892,9908,승하차 불가능
20240206,1,길동,9134,9659,승하차 가능
20240206,1,길음,22565,22022,승하차 가능
20240206,1,김유정,308,271,승하차 불가능
20240206,1,까치산,30855,29864,승하차 가능
20240206,1,낙성대,29568,28531,승하차 가능
20240206,1,남구로,17025,17577,승하차 가능
20240206,1,남동인더스파크,2450,2783,승하차 불가능
20240206,1,남부터미널,32195,33505,승하차 가능
20240206,1,남성,12447,11784,승하차 가능
20240206,1,남영,10217,10427,승하차 가능
20240206,1,남위례,7867,8005,승하차 가능
20240206,1,남춘천,2342,2376,승하차 불가능
20240206,1,남태령,1396,1259,승하차 가능
20240206,1,남한산성입구,14173,12664,승하차 가능
20240206,1,내방,16919,17182,승하차 가능
20240206,1,노들,5221,4301,승하차 가능
20240206,1,노량진,35654,34987,승하차 가능
20240206,1,노원,57084,62195,승하차 가능
20240206,1,녹번,16757,15504,승하차 가능
20240206,1,녹사평,4927,4874,승하차 가능
20240206,1,녹양,4551,4293,승하차 불가능
20240206,1,녹천,4692,4004,승하차 가능
20240206,1,논현,21218,21931,승하차 가능
20240206,1,능곡,5110,4657,승하차 불가능
20240206,1,단대오거리,12959,12530,승하차 가능
20240206,1,달월,114,81,승하차 불가능
20240206,1,답십리,17824,16241,승하차 가능
20240206,1,당고개,10162,8596,승하차 가능
20240206,1,당곡,5213,5152,승하차 불가능
20240206,1,당산,40666,43802,승하차 가능
20240206,1,당정,6453,6096,승하차 불가능
20240206,1,대곡,2938,2145,승하차 불가능
20240206,1,대공원,2266,2386,승하차 불가능
20240206,1,대림,35892,36421,승하차 가능
20240206,1,대모산입구,6626,6239,승하차 가능
20240206,1,대성리,681,432,승하차 불가능
20240206,1,대야미,5196,4483,승하차 불가능
20240206,1,대청,12453,11672,승하차 가능
20240206,1,대치,13541,13514,승하차 가능
20240206,1,대화,13967,10637,승하차 불가능
20240206,1,대흥,9570,9865,승하차 가능
20240206,1,덕계,5313,4827,승하차 불가능
20240206,1,덕소,5611,5523,승하차 불가능
20240206,1,덕정,6214,5994,승하차 불가능
20240206,1,도곡,14711,14468,승하차 가능
20240206,1,도농,11746,10928,승하차 불가능
20240206,1,도림천,1476,1615,승하차 가능
20240206,1,도봉,6278,6045,승하차 가능
20240206,1,도봉산,16364,14710,승하차 가능
20240206,1,도심,2543,1968,승하차 불가능
20240206,1,도원,2781,2756,승하차 불가능
20240206,1,도화,4299,3865,승하차 불가능
20240206,1,독립문,8041,7891,승하차 가능
20240206,1,독바위,3143,3354,승하차 가능
20240206,1,독산,20289,20860,승하차 가능
20240206,1,돌곶이,10721,9976,승하차 가능
20240206,1,동대문,31922,32135,승하차 가능
20240206,1,동대문역사문화공원,35264,35349,승하차 가능
20240206,1,동대입구,8290,9002,승하차 가능
20240206,1,동두천,1693,1648,승하차 불가능
20240206,1,동두천중앙,2971,2798,승하차 불가능
20240206,1,동묘앞,17176,17688,승하차 가능
20240206,1,동암,16060,16183,승하차 불가능
20240206,1,동인천,14074,13262,승하차 불가능
20240206,1,동작,3172,2970,승하차 가능
20240206,1,두정,6424,6329,승하차 불가능
20240206,1,둔촌동,9713,9771,승하차 가능
20240206,1,둔촌오륜,1343,1257,승하차 가능
20240206,1,등촌,13563,13144,승하차 가능
20240206,1,디지털미디어시티,35922,36222,승하차 가능
20240206,1,뚝섬,26220,27905,승하차 가능
20240206,1,뚝섬유원지,8290,8117,승하차 가능
20240206,1,마곡,13864,13849,승하차 가능
20240206,1,마곡나루,28222,27281,승하차 가능
20240206,1,마두,8658,8882,승하차 불가능
20240206,1,마들,14287,13415,승하차 가능
20240206,1,마석,3591,3591,승하차 불가능
20240206,1,마장,6883,6466,승하차 가능
20240206,1,마천,8133,7373,승하차 가능
20240206,1,마포,16982,17522,승하차 가능
20240206,1,마포구청,15917,14530,승하차 가능
20240206,1,망우,8003,7764,승하차 가능
20240206,1,망원,16220,17070,승하차 가능
20240206,1,망월사,7867,7985,승하차 불가능
20240206,1,망포,17049,16204,승하차 불가능
20240206,1,매교,5268,5179,승하차 불가능
20240206,1,매봉,14609,14053,승하차 가능
20240206,1,매탄권선,5680,5566,승하차 불가능
20240206,1,먹골,11228,10985,승하차 가능
20240206,1,면목,15907,15617,승하차 가능
20240206,1,명동,28628,29657,승하차 가능
20240206,1,명일,9822,10116,승하차 가능
20240206,1,명학,9525,9390,승하차 불가능
20240206,1,모란,25686,24631,승하차 가능
20240206,1,목동,18104,19558,승하차 가능
20240206,1,몽촌토성,7401,7595,승하차 가능
20240206,1,무악재,4827,4804,승하차 가능
20240206,1,문래,25538,25987,승하차 가능
20240206,1,문산,5166,5077,승하차 불가능
20240206,1,문정,25866,27018,승하차 가능
20240206,1,미금,17097,17884,승하차 불가능
20240206,1,미사,19029,19577,승차 불가능 / 하차 가능
20240206,1,미아,16620,16049,승하차 가능
20240206,1,미아사거리,28501,28095,승하차 가능
20240206,1,반월,4441,4208,승하차 불가능
20240206,1,반포,6667,6455,승하차 가능
20240206,1,발산,25645,26246,승하차 가능
20240206,1,방배,16792,17213,승하차 가능
20240206,1,방이,7945,8271,승하차 가능
20240206,1,방학,10477,10197,승하차 가능
20240206,1,방화,7482,7143,승하차 가능
20240206,1,배방,1227,1142,승하차 불가능
20240206,1,백마,8085,7736,승하차 불가능
20240206,1,백석,11131,11144,승하차 불가능
20240206,1,백양리,480,314,승하차 불가능
20240206,1,백운,7756,7514,승하차 불가능
20240206,1,버티고개,2307,2307,승하차 가능
20240206,1,범계,28517,28472,승하차 불가능
20240206,1,별내,3457,3292,승하차 불가능
20240206,1,병점,14953,14699,승하차 불가능
20240206,1,보라매공원,2329,2451,승하차 불가능
20240206,1,보라매병원,9261,9735,승하차 불가능
20240206,1,보산,1312,1254,승하차 불가능
20240206,1,보정,3004,2648,승하차 불가능
20240206,1,복정,10010,8391,승하차 가능
20240206,1,봉명,1447,1408,승하차 불가능
20240206,1,봉은사,21136,21617,승하차 가능
20240206,1,봉천,26100,24758,승하차 가능
20240206,1,봉화산,9930,9252,승하차 가능
20240206,1,부개,9400,8714,승하차 불가능
20240206,1,부발,2144,2078,승하차 불가능
20240206,1,부천,32553,32812,승하차 불가능
20240206,1,부천종합운동장,2644,2054,승차 불가능 / 하차 가능
20240206,1,부평,29522,31152,승하차 불가능
20240206,1,북한산보국문,6654,6308,승하차 불가능
20240206,1,북한산우이,2439,2119,승하차 불가능
20240206,1,불광,22476,23358,승하차 가능
20240206,1,사가정,17477,17681,승하차 가능
20240206,1,사당,67758,67292,승하차 가능
20240206,1,사릉,2195,2083,승하차 불가능
20240206,1,사리,5252,4462,승하차 불가능
20240206,1,사평,4300,4100,승하차 가능
20240206,1,산본,17424,18622,승하차 불가능
20240206,1,산성,6689,6676,승하차 가능
20240206,1,삼각지,14062,14034,승하차 가능
20240206,1,삼동,2807,2503,승하차 불가능
20240206,1,삼성,58490,60108,승하차 가능
20240206,1,삼성중앙,9214,9607,승하차 가능
20240206,1,삼송,20646,19903,승하차 불가능
20240206,1,삼양,2131,2258,승하차 불가능
20240206,1,삼양사거리,2740,2777,승하차 불가능
20240206,1,삼전,8545,8118,승하차 가능
20240206,1,상갈,5849,5468,승하차 불가능
20240206,1,상계,21002,19511,승하차 가능
20240206,1,상도,12136,11568,승하차 가능
20240206,1,상록수,15160,15328,승하차 불가능
20240206,1,상봉,24870,23813,승하차 가능
20240206,1,상수,9231,10144,승하차 가능
20240206,1,상왕십리,15680,15331,승하차 가능
20240206,1,상월곡,6796,6101,승하차 가능
20240206,1,상일동,16341,15435,승하차 가능
20240206,1,상천,261,209,승하차 불가능
20240206,1,새절,13782,12778,승하차 가능
20240206,1,서강대,2247,2223,승하차 가능
20240206,1,서대문,23454,23803,승하차 가능
20240206,1,서동탄,1619,1432,승하차 불가능
20240206,1,서빙고,2262,2130,승하차 가능
20240206,1,서울대벤처타운,10144,9498,승하차 불가능
20240206,1,서울대입구,48743,47966,승하차 가능
20240206,1,서울숲,13023,13366,승하차 가능
20240206,1,서울역,93817,99411,승하차 가능
20240206,1,서울지방병무청,3374,3613,승하차 불가능
20240206,1,서원,3769,3337,승하차 불가능
20240206,1,서정리,8135,7401,승하차 불가능
20240206,1,서초,24270,23878,승하차 가능
20240206,1,서현,26502,27174,승하차 불가능
